Date,Day,Open,High,Low,Close,Adj Open,Adj High,Adj Close
7/30/08,Wed,0.00,0.00,0.00,0.00,8.63,9.02,9.02
7/31/08,Thurs,0.00,0.00,0.00,0.00,9.02,8.58,8.58
8/1/08,Fri,0.00,0.00,0.00,0.00,8.58,8.53,8.53
8/4/08,Mon,0.00,0.00,0.00,0.00,8.53,8.57,8.57
8/5/08,Tues,0.00,0.00,0.00,0.00,8.57,8.97,8.97
8/6/08,Wed,0.00,0.00,0.00,0.00,8.97,9.23,9.23
8/7/08,Thurs,0.00,0.00,0.00,0.00,9.23,8.84,8.84
8/8/08,Fri,0.00,0.00,0.00,0.00,8.84,9.09,9.09
8/11/08,Mon,0.00,0.00,0.00,0.00,9.09,9.22,9.22
8/12/08,Tues,0.00,0.00,0.00,0.00,9.22,8.86,8.86
8/13/08,Wed,0.00,0.00,0.00,0.00,8.86,8.69,8.69
8/14/08,Thurs,0.00,0.00,0.00,0.00,8.69,8.99,8.99
8/15/08,Fri,0.00,0.00,0.00,0.00,8.99,9.10,9.10
8/18/08,Mon,0.00,0.00,0.00,0.00,9.10,8.97,8.97
8/19/08,Tues,0.00,0.00,0.00,0.00,8.97,8.69,8.69
8/20/08,Wed,0.00,0.00,0.00,0.00,8.69,8.87,8.87
8/21/08,Thurs,0.00,0.00,0.00,0.00,8.87,8.96,8.96
8/22/08,Fri,0.00,0.00,0.00,0.00,8.96,9.19,9.19
8/25/08,Mon,0.00,0.00,0.00,0.00,9.19,8.78,8.78
8/26/08,Tues,0.00,0.00,0.00,0.00,8.78,8.87,8.87
8/27/08,Wed,0.00,0.00,0.00,0.00,8.87,9.08,9.08
8/28/08,Thurs,0.00,0.00,0.00,0.00,9.08,9.30,9.30
8/29/08,Fri,0.00,0.00,0.00,0.00,9.30,9.10,9.10
9/2/08,Tues,0.00,0.00,0.00,0.00,9.10,8.97,8.97
9/3/08,Wed,0.00,0.00,0.00,0.00,8.97,9.08,9.08
9/4/08,Thurs,0.00,0.00,0.00,0.00,9.08,8.40,8.40
9/5/08,Fri,0.00,0.00,0.00,0.00,8.40,8.58,8.58
9/8/08,Mon,0.00,0.00,0.00,0.00,8.58,8.86,8.86
9/9/08,Tues,0.00,0.00,0.00,0.00,8.86,8.23,8.23
9/10/08,Wed,0.00,0.00,0.00,0.00,8.23,8.39,8.39
9/11/08,Thurs,0.00,0.00,0.00,0.00,8.39,8.32,8.32
9/12/08,Fri,0.00,0.00,0.00,0.00,8.32,8.25,8.25
9/15/08,Mon,0.00,0.00,0.00,0.00,8.25,7.75,7.75
9/16/08,Tues,0.00,0.00,0.00,0.00,7.75,7.89,7.89
9/17/08,Wed,0.00,0.00,0.00,0.00,7.89,7.44,7.44
9/18/08,Thurs,0.00,0.00,0.00,0.00,7.44,7.80,7.80
9/19/08,Fri,0.00,0.00,0.00,0.00,7.80,7.98,7.98
9/22/08,Mon,0.00,0.00,0.00,0.00,7.98,7.42,7.42
9/23/08,Tues,0.00,0.00,0.00,0.00,7.42,6.78,6.78
9/24/08,Wed,0.00,0.00,0.00,0.00,6.78,6.85,6.85
9/25/08,Thurs,0.00,0.00,0.00,0.00,6.85,7.06,7.06
9/26/08,Fri,0.00,0.00,0.00,0.00,7.06,6.87,6.87
9/29/08,Mon,0.00,0.00,0.00,0.00,6.87,5.91,5.91
9/30/08,Tues,0.00,0.00,0.00,0.00,5.91,6.26,6.26
10/1/08,Wed,0.00,0.00,0.00,0.00,6.26,6.06,6.06
10/2/08,Thurs,0.00,0.00,0.00,0.00,6.06,5.65,5.65
10/3/08,Fri,0.00,0.00,0.00,0.00,5.65,5.47,5.47
10/6/08,Mon,0.00,0.00,0.00,0.00,5.47,5.27,5.27
10/7/08,Tues,0.00,0.00,0.00,0.00,5.27,4.77,4.77
10/8/08,Wed,0.00,0.00,0.00,0.00,4.77,4.50,4.50
10/9/08,Thurs,0.00,0.00,0.00,0.00,4.50,4.06,4.06
10/10/08,Fri,0.00,0.00,0.00,0.00,4.06,3.89,3.89
10/13/08,Mon,0.00,0.00,0.00,0.00,3.89,4.18,4.18
10/14/08,Tues,0.00,0.00,0.00,0.00,4.18,4.06,4.06
10/15/08,Wed,0.00,0.00,0.00,0.00,4.06,3.50,3.50
10/16/08,Thurs,0.00,0.00,0.00,0.00,3.50,3.43,3.43
10/17/08,Fri,0.00,0.00,0.00,0.00,3.43,3.15,3.15
10/20/08,Mon,0.00,0.00,0.00,0.00,3.15,3.32,3.32
10/21/08,Tues,0.00,0.00,0.00,0.00,3.32,3.40,3.40
10/22/08,Wed,0.00,0.00,0.00,0.00,3.40,3.05,3.05
10/23/08,Thurs,0.00,0.00,0.00,0.00,3.05,2.95,2.95
10/24/08,Fri,0.00,0.00,0.00,0.00,2.95,2.61,2.61
10/27/08,Mon,0.00,0.00,0.00,0.00,2.61,2.46,2.46
10/28/08,Tues,0.00,0.00,0.00,0.00,2.46,2.67,2.67
10/29/08,Wed,0.00,0.00,0.00,0.00,2.67,2.55,2.55
10/30/08,Thurs,0.00,0.00,0.00,0.00,2.55,2.58,2.58
10/31/08,Fri,0.00,0.00,0.00,0.00,2.58,2.59,2.59
11/3/08,Mon,0.00,0.00,0.00,0.00,2.59,2.67,2.67
11/4/08,Tues,0.00,0.00,0.00,0.00,2.67,2.90,2.90
11/5/08,Wed,0.00,0.00,0.00,0.00,2.90,2.72,2.72
11/6/08,Thurs,0.00,0.00,0.00,0.00,2.72,2.40,2.40
11/7/08,Fri,0.00,0.00,0.00,0.00,2.40,2.46,2.46
11/10/08,Mon,0.00,0.00,0.00,0.00,2.46,2.41,2.41
11/11/08,Tues,0.00,0.00,0.00,0.00,2.41,2.35,2.35
11/12/08,Wed,0.00,0.00,0.00,0.00,2.35,2.17,2.17
11/13/08,Thurs,0.00,0.00,0.00,0.00,2.17,2.31,2.31
11/14/08,Fri,0.00,0.00,0.00,0.00,2.31,2.13,2.13
11/17/08,Mon,0.00,0.00,0.00,0.00,2.13,2.02,2.02
11/18/08,Tues,0.00,0.00,0.00,0.00,2.02,1.98,1.98
11/19/08,Wed,0.00,0.00,0.00,0.00,1.98,1.79,1.79
11/20/08,Thurs,0.00,0.00,0.00,0.00,1.79,1.70,1.70
11/21/08,Fri,0.00,0.00,0.00,0.00,1.70,1.78,1.78
11/24/08,Mon,0.00,0.00,0.00,0.00,1.78,1.90,1.90
11/25/08,Tues,0.00,0.00,0.00,0.00,1.90,1.94,1.94
11/26/08,Wed,0.00,0.00,0.00,0.00,1.94,2.06,2.06
11/28/08,Fri,0.00,0.00,0.00,0.00,2.06,2.06,2.06
12/1/08,Mon,0.00,0.00,0.00,0.00,2.06,1.80,1.80
12/2/08,Tues,0.00,0.00,0.00,0.00,1.80,1.86,1.86
12/3/08,Wed,0.00,0.00,0.00,0.00,1.86,1.86,1.86
12/4/08,Thurs,0.00,0.00,0.00,0.00,1.86,1.78,1.78
12/5/08,Fri,0.00,0.00,0.00,0.00,1.78,1.82,1.82
12/8/08,Mon,0.00,0.00,0.00,0.00,1.82,1.90,1.90
12/9/08,Tues,0.00,0.00,0.00,0.00,1.90,1.87,1.87
12/10/08,Wed,0.00,0.00,0.00,0.00,1.87,1.90,1.90
12/11/08,Thurs,0.00,0.00,0.00,0.00,1.90,1.88,1.88
12/12/08,Fri,0.00,0.00,0.00,0.00,1.88,1.90,1.90
12/15/08,Mon,0.00,0.00,0.00,0.00,1.90,1.89,1.89
12/16/08,Tues,0.00,0.00,0.00,0.00,1.89,1.98,1.98
12/17/08,Wed,0.00,0.00,0.00,0.00,1.98,1.98,1.98
12/18/08,Thurs,0.00,0.00,0.00,0.00,1.98,2.05,2.05
12/19/08,Fri,0.00,0.00,0.00,0.00,2.05,2.17,2.17
12/22/08,Mon,0.00,0.00,0.00,0.00,2.17,2.25,2.25
12/23/08,Tues,0.00,0.00,0.00,0.00,2.25,2.21,2.21
12/24/08,Wed,0.00,0.00,0.00,0.00,2.21,2.24,2.24
12/26/08,Fri,0.00,0.00,0.00,0.00,2.24,2.26,2.26
12/29/08,Mon,0.00,0.00,0.00,0.00,2.26,2.20,2.20
12/30/08,Tues,0.00,0.00,0.00,0.00,2.20,2.30,2.30
12/31/08,Wed,0.00,0.00,0.00,0.00,2.30,2.41,2.41
1/2/09,Fri,0.00,0.00,0.00,0.00,2.41,2.59,2.59
1/5/09,Mon,0.00,0.00,0.00,0.00,2.59,2.54,2.54
1/6/09,Tues,0.00,0.00,0.00,0.00,2.54,2.57,2.57
1/7/09,Wed,0.00,0.00,0.00,0.00,2.57,2.35,2.35
1/8/09,Thurs,0.00,0.00,0.00,0.00,2.35,2.35,2.35
1/9/09,Fri,0.00,0.00,0.00,0.00,2.35,2.27,2.27
1/12/09,Mon,0.00,0.00,0.00,0.00,2.27,2.09,2.09
1/13/09,Tues,0.00,0.00,0.00,0.00,2.09,2.13,2.13
1/14/09,Wed,0.00,0.00,0.00,0.00,2.13,1.95,1.95
1/15/09,Thurs,0.00,0.00,0.00,0.00,1.95,1.97,1.97
1/16/09,Fri,0.00,0.00,0.00,0.00,1.97,2.03,2.03
1/20/09,Tues,0.00,0.00,0.00,0.00,2.03,1.77,1.77
1/21/09,Wed,0.00,0.00,0.00,0.00,1.77,1.88,1.88
1/22/09,Thurs,0.00,0.00,0.00,0.00,1.88,1.90,1.90
1/23/09,Fri,0.00,0.00,0.00,0.00,1.90,1.92,1.92
1/26/09,Mon,0.00,0.00,0.00,0.00,1.92,2.01,2.01
1/27/09,Tues,0.00,0.00,0.00,0.00,2.01,2.11,2.11
1/28/09,Wed,0.00,0.00,0.00,0.00,2.11,2.24,2.24
1/29/09,Thurs,0.00,0.00,0.00,0.00,2.24,2.20,2.20
1/30/09,Fri,0.00,0.00,0.00,0.00,2.20,2.12,2.12
2/2/09,Mon,0.00,0.00,0.00,0.00,2.12,2.11,2.11
2/3/09,Tues,0.00,0.00,0.00,0.00,2.11,2.20,2.20
2/4/09,Wed,0.00,0.00,0.00,0.00,2.20,2.18,2.18
2/5/09,Thurs,0.00,0.00,0.00,0.00,2.18,2.21,2.21
2/6/09,Fri,0.00,0.00,0.00,0.00,2.21,2.23,2.23
2/9/09,Mon,0.00,0.00,0.00,0.00,2.23,2.22,2.22
2/10/09,Tues,0.00,0.00,0.00,0.00,2.22,2.08,2.08
2/11/09,Wed,0.00,0.00,0.00,0.00,2.08,2.12,2.12
2/12/09,Thurs,0.00,0.00,0.00,0.00,2.12,2.16,2.16
2/13/09,Fri,0.00,0.00,0.00,0.00,2.16,2.12,2.12
2/17/09,Tues,0.00,0.00,0.00,0.00,2.12,2.02,2.02
2/18/09,Wed,0.00,0.00,0.00,0.00,2.02,1.99,1.99
2/19/09,Thurs,0.00,0.00,0.00,0.00,1.99,2.00,2.00
2/20/09,Fri,0.00,0.00,0.00,0.00,2.00,1.90,1.90
2/23/09,Mon,0.00,0.00,0.00,0.00,1.90,1.81,1.81
2/24/09,Tues,0.00,0.00,0.00,0.00,1.81,1.97,1.97
2/25/09,Wed,0.00,0.00,0.00,0.00,1.97,2.01,2.01
2/26/09,Thurs,0.00,0.00,0.00,0.00,2.01,1.98,1.98
2/27/09,Fri,0.00,0.00,0.00,0.00,1.98,1.97,1.97
3/2/09,Mon,0.00,0.00,0.00,0.00,1.97,1.84,1.84
3/3/09,Tues,0.00,0.00,0.00,0.00,1.84,1.82,1.82
3/4/09,Wed,0.00,0.00,0.00,0.00,1.82,1.96,1.96
3/5/09,Thurs,0.00,0.00,0.00,0.00,1.96,1.87,1.87
3/6/09,Fri,0.00,0.00,0.00,0.00,1.87,1.89,1.89
3/9/09,Mon,0.00,0.00,0.00,0.00,1.89,1.86,1.86
3/10/09,Tues,0.00,0.00,0.00,0.00,1.86,2.00,2.00
3/11/09,Wed,0.00,0.00,0.00,0.00,2.00,2.01,2.01
3/12/09,Thurs,0.00,0.00,0.00,0.00,2.01,2.04,2.04
3/13/09,Fri,0.00,0.00,0.00,0.00,2.04,2.01,2.01
3/16/09,Mon,0.00,0.00,0.00,0.00,2.01,1.94,1.94
3/17/09,Tues,0.00,0.00,0.00,0.00,1.94,2.03,2.03
3/18/09,Wed,0.00,0.00,0.00,0.00,2.03,2.04,2.04
3/19/09,Thurs,0.00,0.00,0.00,0.00,2.04,1.91,1.91
3/20/09,Fri,0.00,0.00,0.00,0.00,1.91,1.76,1.76
3/23/09,Mon,0.00,0.00,0.00,0.00,1.76,1.90,1.90
3/24/09,Tues,0.00,0.00,0.00,0.00,1.90,1.87,1.87
3/25/09,Wed,0.00,0.00,0.00,0.00,1.87,1.92,1.92
3/26/09,Thurs,0.00,0.00,0.00,0.00,1.92,1.97,1.97
3/27/09,Fri,0.00,0.00,0.00,0.00,1.97,1.90,1.90
3/30/09,Mon,0.00,0.00,0.00,0.00,1.90,1.77,1.77
3/31/09,Tues,0.00,0.00,0.00,0.00,1.77,1.80,1.80
4/1/09,Wed,0.00,0.00,0.00,0.00,1.80,1.84,1.84
4/2/09,Thurs,0.00,0.00,0.00,0.00,1.84,1.87,1.87
4/3/09,Fri,0.00,0.00,0.00,0.00,1.87,1.91,1.91
4/6/09,Mon,0.00,0.00,0.00,0.00,1.91,1.89,1.89
4/7/09,Tues,0.00,0.00,0.00,0.00,1.89,1.89,1.89
4/8/09,Wed,0.00,0.00,0.00,0.00,1.89,1.93,1.93
4/9/09,Thurs,0.00,0.00,0.00,0.00,1.93,2.01,2.01
4/13/09,Mon,0.00,0.00,0.00,0.00,2.01,2.03,2.03
4/14/09,Tues,0.00,0.00,0.00,0.00,2.03,2.03,2.03
4/15/09,Wed,0.00,0.00,0.00,0.00,2.03,2.07,2.07
4/16/09,Thurs,0.00,0.00,0.00,0.00,2.07,2.15,2.15
4/17/09,Fri,0.00,0.00,0.00,0.00,2.15,2.19,2.19
4/20/09,Mon,0.00,0.00,0.00,0.00,2.19,2.02,2.02
4/21/09,Tues,0.00,0.00,0.00,0.00,2.02,2.10,2.10
4/22/09,Wed,0.00,0.00,0.00,0.00,2.10,2.07,2.07
4/23/09,Thurs,0.00,0.00,0.00,0.00,2.07,2.11,2.11
4/24/09,Fri,0.00,0.00,0.00,0.00,2.11,2.10,2.10
4/27/09,Mon,0.00,0.00,0.00,0.00,2.10,2.05,2.05
4/28/09,Tues,0.00,0.00,0.00,0.00,2.05,2.08,2.08
4/29/09,Wed,0.00,0.00,0.00,0.00,2.08,2.17,2.17
4/30/09,Thurs,0.00,0.00,0.00,0.00,2.17,2.14,2.14
5/1/09,Fri,0.00,0.00,0.00,0.00,2.14,2.17,2.17
5/4/09,Mon,0.00,0.00,0.00,0.00,2.17,2.27,2.27
5/5/09,Tues,0.00,0.00,0.00,0.00,2.27,2.27,2.27
5/6/09,Wed,0.00,0.00,0.00,0.00,2.27,2.35,2.35
5/7/09,Thurs,0.00,0.00,0.00,0.00,2.35,2.32,2.32
5/8/09,Fri,0.00,0.00,0.00,0.00,2.32,2.42,2.42
5/11/09,Mon,0.00,0.00,0.00,0.00,2.42,2.40,2.40
5/12/09,Tues,0.00,0.00,0.00,0.00,2.40,2.42,2.42
5/13/09,Wed,0.00,0.00,0.00,0.00,2.42,2.34,2.34
5/14/09,Thurs,0.00,0.00,0.00,0.00,2.34,2.44,2.44
5/15/09,Fri,0.00,0.00,0.00,0.00,2.44,2.38,2.38
5/18/09,Mon,0.00,0.00,0.00,0.00,2.38,2.55,2.55
5/19/09,Tues,0.00,0.00,0.00,0.00,2.55,2.59,2.59
5/20/09,Wed,0.00,0.00,0.00,0.00,2.59,2.58,2.58
5/21/09,Thurs,0.00,0.00,0.00,0.00,2.58,2.44,2.44
5/22/09,Fri,0.00,0.00,0.00,0.00,2.44,2.40,2.40
5/26/09,Tues,0.00,0.00,0.00,0.00,2.40,2.51,2.51
5/27/09,Wed,0.00,0.00,0.00,0.00,2.51,2.43,2.43
5/28/09,Thurs,0.00,0.00,0.00,0.00,2.43,2.47,2.47
5/29/09,Fri,0.00,0.00,0.00,0.00,2.47,2.56,2.56
6/1/09,Mon,0.00,0.00,0.00,0.00,2.56,2.62,2.62
6/2/09,Tues,0.00,0.00,0.00,0.00,2.62,2.61,2.61
6/3/09,Wed,0.00,0.00,0.00,0.00,2.61,2.48,2.48
6/4/09,Thurs,0.00,0.00,0.00,0.00,2.48,2.50,2.50
6/5/09,Fri,0.00,0.00,0.00,0.00,2.50,2.52,2.52
6/8/09,Mon,0.00,0.00,0.00,0.00,2.52,2.53,2.53
6/9/09,Tues,0.00,0.00,0.00,0.00,2.53,2.62,2.62
6/10/09,Wed,0.00,0.00,0.00,0.00,2.62,2.61,2.61
6/11/09,Thurs,0.00,0.00,0.00,0.00,2.61,2.66,2.66
6/12/09,Fri,0.00,0.00,0.00,0.00,2.66,2.71,2.71
6/15/09,Mon,0.00,0.00,0.00,0.00,2.71,2.58,2.58
6/16/09,Tues,0.00,0.00,0.00,0.00,2.58,2.49,2.49
6/17/09,Wed,0.00,0.00,0.00,0.00,2.49,2.47,2.47
6/18/09,Thurs,0.00,0.00,0.00,0.00,2.47,2.49,2.49
6/19/09,Fri,0.00,0.00,0.00,0.00,2.49,2.56,2.56
6/22/09,Mon,0.00,0.00,0.00,0.00,2.56,2.45,2.45
6/23/09,Tues,0.00,0.00,0.00,0.00,2.45,2.50,2.50
6/24/09,Wed,0.00,0.00,0.00,0.00,2.50,2.60,2.60
6/25/09,Thurs,0.00,0.00,0.00,0.00,2.60,2.72,2.72
6/26/09,Fri,0.00,0.00,0.00,0.00,2.72,2.77,2.77
6/29/09,Mon,0.00,0.00,0.00,0.00,2.77,2.87,2.87
6/30/09,Tues,0.00,0.00,0.00,0.00,2.87,2.82,2.82
7/1/09,Wed,0.00,0.00,0.00,0.00,2.82,2.84,2.84
7/2/09,Thurs,0.00,0.00,0.00,0.00,2.84,2.68,2.68
7/6/09,Mon,0.00,0.00,0.00,0.00,2.68,2.71,2.71
7/7/09,Tues,0.00,0.00,0.00,0.00,2.71,2.60,2.60
7/8/09,Wed,0.00,0.00,0.00,0.00,2.60,2.57,2.57
7/9/09,Thurs,0.00,0.00,0.00,0.00,2.57,2.60,2.60
7/10/09,Fri,0.00,0.00,0.00,0.00,2.60,2.59,2.59
7/13/09,Mon,0.00,0.00,0.00,0.00,2.59,2.71,2.71
7/14/09,Tues,0.00,0.00,0.00,0.00,2.71,2.76,2.76
7/15/09,Wed,0.00,0.00,0.00,0.00,2.76,2.85,2.85
7/16/09,Thurs,0.00,0.00,0.00,0.00,2.85,2.88,2.88
7/17/09,Fri,0.00,0.00,0.00,0.00,2.88,2.88,2.88
7/20/09,Mon,0.00,0.00,0.00,0.00,2.88,2.94,2.94
7/21/09,Tues,0.00,0.00,0.00,0.00,2.94,3.00,3.00
7/22/09,Wed,0.00,0.00,0.00,0.00,3.00,3.07,3.07
7/23/09,Thurs,0.00,0.00,0.00,0.00,3.07,3.18,3.18
7/24/09,Fri,0.00,0.00,0.00,0.00,3.18,3.20,3.20
7/27/09,Mon,0.00,0.00,0.00,0.00,3.20,3.16,3.16
7/28/09,Tues,0.00,0.00,0.00,0.00,3.16,3.05,3.05
7/29/09,Wed,0.00,0.00,0.00,0.00,3.05,3.01,3.01
7/30/09,Thurs,0.00,0.00,0.00,0.00,3.01,3.08,3.08
7/31/09,Fri,0.00,0.00,0.00,0.00,3.08,3.05,3.05
8/3/09,Mon,0.00,0.00,0.00,0.00,3.05,3.13,3.13
8/4/09,Tues,0.00,0.00,0.00,0.00,3.13,3.15,3.15
8/5/09,Wed,0.00,0.00,0.00,0.00,3.15,3.17,3.17
8/6/09,Thurs,0.00,0.00,0.00,0.00,3.17,3.13,3.13
8/7/09,Fri,0.00,0.00,0.00,0.00,3.13,3.23,3.23
8/10/09,Mon,0.00,0.00,0.00,0.00,3.23,3.23,3.23
8/11/09,Tues,0.00,0.00,0.00,0.00,3.23,3.17,3.17
8/12/09,Wed,0.00,0.00,0.00,0.00,3.17,3.21,3.21
8/13/09,Thurs,0.00,0.00,0.00,0.00,3.21,3.27,3.27
8/14/09,Fri,0.00,0.00,0.00,0.00,3.27,3.22,3.22
8/17/09,Mon,0.00,0.00,0.00,0.00,3.22,3.02,3.02
8/18/09,Tues,0.00,0.00,0.00,0.00,3.02,3.09,3.09
8/19/09,Wed,0.00,0.00,0.00,0.00,3.09,3.19,3.19
8/20/09,Thurs,0.00,0.00,0.00,0.00,3.19,3.25,3.25
8/21/09,Fri,0.00,0.00,0.00,0.00,3.25,3.30,3.30
8/24/09,Mon,0.00,0.00,0.00,0.00,3.30,3.29,3.29
8/25/09,Tues,0.00,0.00,0.00,0.00,3.29,3.26,3.26
8/26/09,Wed,0.00,0.00,0.00,0.00,3.26,3.20,3.20
8/27/09,Thurs,0.00,0.00,0.00,0.00,3.20,3.24,3.24
8/28/09,Fri,0.00,0.00,0.00,0.00,3.24,3.21,3.21
8/31/09,Mon,0.00,0.00,0.00,0.00,3.21,3.16,3.16
9/1/09,Tues,0.00,0.00,0.00,0.00,3.16,3.01,3.01
9/2/09,Wed,0.00,0.00,0.00,0.00,3.01,2.97,2.97
9/3/09,Thurs,0.00,0.00,0.00,0.00,2.97,3.10,3.10
9/4/09,Fri,0.00,0.00,0.00,0.00,3.10,3.21,3.21
9/8/09,Tues,0.00,0.00,0.00,0.00,3.21,3.31,3.31
9/9/09,Wed,0.00,0.00,0.00,0.00,3.31,3.41,3.41
9/10/09,Thurs,0.00,0.00,0.00,0.00,3.41,3.57,3.57
9/11/09,Fri,0.00,0.00,0.00,0.00,3.57,3.52,3.52
9/14/09,Mon,0.00,0.00,0.00,0.00,3.52,3.61,3.61
9/15/09,Tues,0.00,0.00,0.00,0.00,3.61,3.60,3.60
9/16/09,Wed,0.00,0.00,0.00,0.00,3.60,3.76,3.76
9/17/09,Thurs,0.00,0.00,0.00,0.00,3.76,3.74,3.74
9/18/09,Fri,0.00,0.00,0.00,0.00,3.74,3.64,3.64
9/21/09,Mon,0.00,0.00,0.00,0.00,3.64,3.65,3.65
9/22/09,Tues,0.00,0.00,0.00,0.00,3.65,3.72,3.72
9/23/09,Wed,0.00,0.00,0.00,0.00,3.72,3.69,3.69
9/24/09,Thurs,0.00,0.00,0.00,0.00,3.69,3.62,3.62
9/25/09,Fri,0.00,0.00,0.00,0.00,3.62,3.61,3.61
9/28/09,Mon,0.00,0.00,0.00,0.00,3.61,3.74,3.74
9/29/09,Tues,0.00,0.00,0.00,0.00,3.74,3.74,3.74
9/30/09,Wed,0.00,0.00,0.00,0.00,3.74,3.70,3.70
10/1/09,Thurs,0.00,0.00,0.00,0.00,3.70,3.53,3.53
10/2/09,Fri,0.00,0.00,0.00,0.00,3.53,3.53,3.53
10/5/09,Mon,0.00,0.00,0.00,0.00,3.53,3.65,3.65
10/6/09,Tues,0.00,0.00,0.00,0.00,3.65,3.73,3.73
10/7/09,Wed,0.00,0.00,0.00,0.00,3.73,3.77,3.77
10/8/09,Thurs,0.00,0.00,0.00,0.00,3.77,3.82,3.82
10/9/09,Fri,0.00,0.00,0.00,0.00,3.82,3.90,3.90
10/12/09,Mon,0.00,0.00,0.00,0.00,3.90,4.00,4.00
10/13/09,Tues,0.00,0.00,0.00,0.00,4.00,4.03,4.03
10/14/09,Wed,0.00,0.00,0.00,0.00,4.03,4.07,4.07
10/15/09,Thurs,0.00,0.00,0.00,0.00,4.07,4.16,4.16
10/16/09,Fri,0.00,0.00,0.00,0.00,4.16,4.10,4.10
10/19/09,Mon,0.00,0.00,0.00,0.00,4.10,4.21,4.21
10/20/09,Tues,0.00,0.00,0.00,0.00,4.21,4.23,4.23
10/21/09,Wed,0.00,0.00,0.00,0.00,4.23,4.23,4.23
10/22/09,Thurs,0.00,0.00,0.00,0.00,4.23,4.38,4.38
10/23/09,Fri,0.00,0.00,0.00,0.00,4.38,4.31,4.31
10/26/09,Mon,0.00,0.00,0.00,0.00,4.31,4.22,4.22
10/27/09,Tues,0.00,0.00,0.00,0.00,4.22,4.21,4.21
10/28/09,Wed,0.00,0.00,0.00,0.00,4.21,3.91,3.91
10/29/09,Thurs,0.00,0.00,0.00,0.00,3.91,4.12,4.12
10/30/09,Fri,0.00,0.00,0.00,0.00,4.12,3.72,3.72
11/2/09,Mon,0.00,0.00,0.00,0.00,3.72,3.68,3.68
11/3/09,Tues,0.00,0.00,0.00,0.00,3.68,3.66,3.66
11/4/09,Wed,0.00,0.00,0.00,0.00,3.66,3.71,3.71
11/5/09,Thurs,0.00,0.00,0.00,0.00,3.71,3.87,3.87
11/6/09,Fri,0.00,0.00,0.00,0.00,3.87,3.99,3.99
11/9/09,Mon,0.00,0.00,0.00,0.00,3.99,4.23,4.23
11/10/09,Tues,0.00,0.00,0.00,0.00,4.23,4.21,4.21
11/11/09,Wed,0.00,0.00,0.00,0.00,4.21,4.19,4.19
11/12/09,Thurs,0.00,0.00,0.00,0.00,4.19,4.01,4.01
11/13/09,Fri,0.00,0.00,0.00,0.00,4.01,4.07,4.07
11/16/09,Mon,0.00,0.00,0.00,0.00,4.07,4.14,4.14
11/17/09,Tues,0.00,0.00,0.00,0.00,4.14,4.16,4.16
11/18/09,Wed,0.00,0.00,0.00,0.00,4.16,4.32,4.32
11/19/09,Thurs,0.00,0.00,0.00,0.00,4.32,4.27,4.27
11/20/09,Fri,0.00,0.00,0.00,0.00,4.27,4.35,4.35
11/23/09,Mon,0.00,0.00,0.00,0.00,4.35,4.57,4.57
11/24/09,Tues,0.00,0.00,0.00,0.00,4.57,4.60,4.60
11/25/09,Wed,0.00,0.00,0.00,0.00,4.60,4.67,4.67
11/27/09,Fri,0.00,0.00,0.00,0.00,4.67,4.35,4.35
11/30/09,Mon,0.00,0.00,0.00,0.00,4.35,4.34,4.34
12/1/09,Tues,0.00,0.00,0.00,0.00,4.34,4.51,4.51
12/2/09,Wed,0.00,0.00,0.00,0.00,4.51,4.56,4.56
12/3/09,Thurs,0.00,0.00,0.00,0.00,4.56,4.46,4.46
12/4/09,Fri,0.00,0.00,0.00,0.00,4.46,4.56,4.56
12/7/09,Mon,0.00,0.00,0.00,0.00,4.56,4.58,4.58
12/8/09,Tues,0.00,0.00,0.00,0.00,4.58,4.45,4.45
12/9/09,Wed,0.00,0.00,0.00,0.00,4.45,4.49,4.49
12/10/09,Thurs,0.00,0.00,0.00,0.00,4.49,4.56,4.56
12/11/09,Fri,0.00,0.00,0.00,0.00,4.56,4.58,4.58
12/14/09,Mon,0.00,0.00,0.00,0.00,4.58,4.67,4.67
12/15/09,Tues,0.00,0.00,0.00,0.00,4.67,4.72,4.72
12/16/09,Wed,0.00,0.00,0.00,0.00,4.72,4.94,4.94
12/17/09,Thurs,0.00,0.00,0.00,0.00,4.94,4.87,4.87
12/18/09,Fri,0.00,0.00,0.00,0.00,4.87,4.94,4.94
12/21/09,Mon,0.00,0.00,0.00,0.00,4.94,5.11,5.11
12/22/09,Tues,0.00,0.00,0.00,0.00,5.11,5.23,5.23
12/23/09,Wed,0.00,0.00,0.00,0.00,5.23,5.28,5.28
12/24/09,Thurs,0.00,0.00,0.00,0.00,5.28,5.35,5.35
12/28/09,Mon,0.00,0.00,0.00,0.00,5.35,5.39,5.39
12/29/09,Tues,0.00,0.00,0.00,0.00,5.39,5.36,5.36
12/30/09,Wed,0.00,0.00,0.00,0.00,5.36,5.28,5.28
12/31/09,Thurs,0.00,0.00,0.00,0.00,5.28,5.13,5.13
1/4/10,Mon,0.00,0.00,0.00,0.00,5.13,5.32,5.32
1/5/10,Tues,0.00,0.00,0.00,0.00,5.32,5.43,5.43
1/6/10,Wed,0.00,0.00,0.00,0.00,5.43,5.63,5.63
1/7/10,Thurs,0.00,0.00,0.00,0.00,5.63,5.72,5.72
1/8/10,Fri,0.00,0.00,0.00,0.00,5.72,5.87,5.87
